"row ID","UniSMILES","pIC50","SD","hERG_class"
"Row4807","O=C(Cc1ccc(cc1)-n1cnnn1)N1CCN(CCc2ccc(cc2)C#N)CC1",6.38,0.0,"active"
"Row4808","O=C(Cc1ccc(cc1)-n1cnnn1)N1CCN(CCc2ccc3C(=O)CCc3c2)CC1",5.19,0.0,"active"
"Row4809","O=C(Cc1ccc(cc1)-n1cnnn1)N1CCN(CCc2ccc3C(=O)OCCc3c2)CC1",4.5600000000000005,0.26870057685087906,"inactive"
"Row4810","O=C(Cc1ccc(cc1)-n1cnnn1)N1CCN(CCc2ccc3C(=O)OCc3c2)CC1",5.225,0.2499999999999905,"active"
"Row4811","O=C(Cc1ccc(cc1)-n1cnnn1)N1CCN(CCc2ccc3C(=O)OCc3c2C2CC2)CC1",4.92,0.0,"inactive"
"Row4812","O=C(Cc1ccc(cc1)-n1cnnn1)N1CCN(CCc2ccc3C(=O)OCc3n2)CC1",4.58,0.0,"inactive"
"Row4813","O=C(Cc1ccc(cc1)-n1cnnn1)N1CCN(CCc2ccc3COC(=O)c3c2)CC1",4.5,0.0,"inactive"
"Row4814","O=C(Cc1ccc(cc1)-n1cnnn1)N1CCN(CCc2ccc3COCc3c2)CC1",5.6,0.0,"active"
"Row4815","O=C(Cc1ccc(cc1)-n1cnnn1)N1CCN(CCc2ccc3nonc3c2)CC1",5.89,0.0,"active"
"Row4816","O=C(Cc1ccc(cc1)-n1cnnn1)N1CCN(CCc2cccc(c2)C#N)CC1",5.57,0.0,"active"
"Row4817","O=C(Cc1ccc(cc1C1CC1)-n1cnnn1)N1CCN(CCc2ccc3C(=O)OCc3c2)CC1",5.52,0.0,"active"
"Row4818","O=C(Cc1ccc(cn1)-n1cnnn1)N1CCC(CCc2ccc3C(=O)OCc3c2)CC1",5.1,0.0,"active"
"Row4819","O=C(Cc1ccc(cn1)-n1cnnn1)N1CCN(CCc2ccc3C(=O)OCc3c2)CC1",4.34,0.0,"inactive"
"Row4820","O=C(Cc1ccc(nc1)-n1cnnn1)N1CCC(CCc2ccc3C(=O)OCc3c2)CC1",5.484999999999999,0.30405591591023795,"active"
"Row4821","O=C(Cc1ccc(nc1)-n1cnnn1)N1CCN(CCc2ccc3C(=O)OCc3c2)CC1",5.1899999999999995,0.22627416997971414,"active"
"Row4822","O=C(Cc1ccc(nc1)-n1cnnn1)N1CCN2C[C@@H](OC[C@H]2C1)c1ccc2C(=O)OCCc2c1",4.38,0.0,"inactive"
"Row4823","O=C(Cc1ccc(nc1)-n1cnnn1)N1CCN2C[C@H](OC[C@@H]2C1)c1ccc2C(=O)OCCc2c1",4.12,0.0,"inactive"
"Row4824","O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)COc3ccccc23)CC1",4.7,0.0,"inactive"
"Row4825","O=C(Cc1ccccc1)NCCN(c1ccccc1)c1ccccc1",5.105,0.007071067811480414,"active"
"Row4826","O=C(N(C1CCC1)[C@H]1CCNC1)c1ccccc1Oc1ccccc1",5.53,0.0,"active"
"Row4827","O=C(N(CC1CCC1)[C@H]1CCNC1)c1ccccc1C1CCCC1",5.66,0.0,"active"
"Row4828","O=C(N(CC1CCC1)[C@H]1CCNC1)c1ccccc1Oc1ccccc1",6.12,0.0,"active"
"Row4829","O=C(N([C@H]1CCNC1)c1ccccc1)c1ccccc1Oc1ccccc1",5.55,0.0,"active"
"Row4830","O=C(N1CC(C1)Oc1ccc(CN2CC3(C2)CCCO3)cc1)c1nnc(o1)-c1ccccc1",5.05,0.0,"active"
"Row4831","O=C(N1CC(C1)Oc1ccc(CN2CC3(C2)CCOC3)cc1)c1nnc(o1)-c1ccccc1",4.8,0.0,"inactive"
"Row4832","O=C(N1CC(C1)Oc1ccc(CN2CC3(COC3)C2)cc1)c1nnc(o1)-c1ccccc1",4.55,0.0,"inactive"
"Row4833","O=C(N1CCC(CC1)Oc1ccc(CN2CCCC2)cc1)c1cc(on1)-c1ccccc1",5.48,0.0,"active"
"Row4834","O=C(N1CCC(CC1)Oc1ccc(CN2CCCC2)cc1)c1nc(no1)-c1ccccc1",5.75,0.0,"active"
"Row4835","O=C(N1CCC(CC1)Oc1ccc(CN2CCCC2)cc1)c1nnc(o1)-c1ccccc1",4.96,0.0,"inactive"
"Row4836","O=C(N1CCC(CC1)Oc1ccc(CN2CCCC2)cc1)c1noc(n1)-c1ccccc1",5.12,0.0,"active"
"Row4837","O=C(N1CCC2(CCN(Cc3cccc(Oc4ccccc4)c3)CC2)CC1)c1ccncc1",6.409999999999999,0.05196152422703995,"active"
"Row4838","O=C(N1CCC2(CCN(Cc3cccc(Oc4ccccc4)c3)CC2)CC1)c1ccncn1",5.803333333333333,0.08082903768657063,"active"
"Row4839","O=C(N1CCC2(CCN(Cc3cccc4CCOc34)CC2)CC1)c1ccncc1",5.11,0.0,"active"
"Row4840","O=C(N1CCC2(CCN(Cc3ccccc3Oc3ccccc3)CC2)CC1)c1ccncc1",7.68,0.0,"active"
"Row4841","O=C(N1CCC2(CCN(Cc3ccccc3Oc3ccccc3)CC2)CC1)c1ccncn1",6.64,0.0,"active"
"Row4842","O=C(N1CCCC1)c1ccc(cc1)-c1ccc2C(=O)N(CCN3CCCC3)CCc2c1",5.06,0.0,"active"
"Row4843","O=C(N1CCCC1)c1ccc(cc1)C1=CC2(CCNCC2)Oc2ccccc12",4.98,0.0,"inactive"
"Row4844","O=C(N1CCCCC1)c1ccc(cc1)C1=CC2(CCNCC2)Oc2ccccc12",5.52,0.0,"active"
"Row4845","O=C(N1CCCN(CC1)C1CCC1)c1ccc(Oc2cccc(c2)C#N)nc1",5.27,0.0,"active"
"Row4846","O=C(N1CCN(C(=O)C1)c1ccc(OC2CCN(CC2)C2CCC2)cc1)c1ccc(cc1)C#N",5.03,0.0,"active"
"Row4847","O=C(N1CCN(C(=O)C1)c1ccc(OCCCN2CCCCC2)cc1)c1ccccc1",4.2,0.0,"inactive"
"Row4848","O=C(N1CCN(C(=O)C1)c1ccc(OCCCN2CCCCCC2)cc1)c1ccc(cc1)C#N",4.9,0.0,"inactive"
"Row4849","O=C(N1CCOCC1)c1ccc(cc1)C1=CC2(CCNCC2)Oc2ccccc12",4.27,0.0,"inactive"
"Row4850","O=C(N1Cc2ccccc2C1)N1CCC[C@H]1CN1CCCC1",4.55,0.0,"inactive"
"Row4851","O=C(N1Cc2ccccc2C1)N1CCN(CC1)C1CC1",4.28,0.0,"inactive"
"Row4852","O=C(N1Cc2ccccc2C1)N1CCN(CC1)C1CCCC1",4.91,0.0,"inactive"
"Row4853","O=C(N1Cc2ccccc2C1)c1ccc(cc1)C1=CC2(CCNCC2)Oc2ccccc12",5.46,0.0,"active"
"Row4854","O=C(NC(c1ccccc1)c1ccccc1)[C@@H]1CC[C@H](C[C@H]1c1ccccc1)N1CCOCC1",6.77,0.0,"active"
"Row4855","O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)c1nc(cs1)-c1ccccc1",4.6,0.0,"inactive"
"Row4856","O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)c1nc2ccccc2s1",5.1,0.0,"active"
"Row4857","O=C(NC1CC1)c1ccc(cc1)-c1ccc2C(=O)N(CCN3CCCC3)CCc2c1",4.96,0.0,"inactive"
"Row4858","O=C(NC1CC1)c1cn(-c2cccc(c2)-c2cccnc2)c2ncccc2c1=O",4.47,0.0,"inactive"
"Row4859","O=C(NC1CC1)c1cn(-c2cccc(c2)-c2ccncc2)c2ncccc2c1=O",4.73,0.0,"inactive"
"Row4860","O=C(NC1CC1)c1cn(-c2cccc(c2)C#Cc2cccnc2)c2ncccc2c1=O",4.78,0.0,"inactive"
"Row4861","O=C(NC1CC1c1ccccc1)N1CCC(CC1)c1nc(no1)-c1ccc2ccccc2n1",5.58,0.0,"active"
"Row4862","O=C(NC1CC1c1ccccc1)N1CCC(CC1)c1nc(no1)-c1cccnc1",5.7,0.0,"active"
"Row4863","O=C(NC1CC1c1ccccc1)N1CCC(CC1)c1nc(no1)-c1ccncc1",5.0,0.0,"active"
"Row4864","O=C(NC1CC1c1ccccc1)N1CCC(CC1)c1nc(no1)-c1cnccn1",4.57,0.0,"inactive"
"Row4865","O=C(NC1CC1c1ccccc1)N1CCC(CC1)c1nc(no1)-c1nccc2ccccc12",5.16,0.0,"active"
"Row4866","O=C(NC1CC1c1ccccc1)N1CCC(CC1)c1nc2ccccc2o1",5.09,0.0,"active"
"Row4867","O=C(NC1CC1c1ccccc1)N1CCC(CC1)c1nnco1",4.57,0.0,"inactive"
"Row4868","O=C(NC1CCC1)c1ccc(cc1)-c1ccc2C(=O)N(CCN3CCCC3)CCc2c1",5.6,0.0,"active"
"Row4869","O=C(NC1CCCC1)c1ccc(cc1)-c1ccc2C(=O)N(CCN3CCCC3)CCc2c1",5.09,0.0,"active"
"Row4870","O=C(NC1CCN(Cc2ccc3OCOc3c2)CC1)c1cc(=O)c2ccc(cc2o1)C#N",8.3,0.0,"active"
"Row4871","O=C(NC1CCN(Cc2ccc3OCOc3c2)CC1)c1cc(=O)c2ccccc2o1",8.17,0.0,"active"
"Row4872","O=C(NC1CCc2ccccc2C1)N1CCC(CC1)c1nc(no1)-c1ccccn1",5.22,0.0,"active"
"Row4873","O=C(NC1CCc2ccccc2CC1)N1CCC(CC1)c1nc(no1)-c1ccccn1",4.6,0.0,"inactive"
"Row4874","O=C(NCC1(CCCC1)N1CCCC1)N1CCC(CC1)c1nc(no1)-c1ccc2ccccc2n1",5.15,0.0,"active"
"Row4875","O=C(NCC1(CCCC1)N1CCCCC1)N1CCC(CC1)c1nc(no1)-c1ccc2ccccc2n1",5.24,0.0,"active"
"Row4876","O=C(NCC1(CCCC1)N1CCOCC1)N1CCC(CC1)c1nc(no1)-c1ccc2ccccc2n1",5.0,0.0,"active"
"Row4877","O=C(NCC1(CCCCC1)N1CCOCC1)N1CCC(CC1)c1nc(no1)-c1ccc2ccccc2n1",5.37,0.0,"active"
"Row4878","O=C(NCCCCN1CCN(CC1)c1ccccc1)c1ccc2ncccc2c1",5.0,0.0,"active"
"Row4879","O=C(NCCCN1CCCCC1)Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)c1ccccc1",6.0,0.0,"active"
"Row4880","O=C(N[C@@H](Cc1ccc(cc1)-c1ccc(cc1)C#N)C#N)[C@@H]1CCCCN1",5.85,0.0,"active"
"Row4881","O=C(N[C@@H](Cc1ccc(cc1)-c1ccc(cc1)C#N)C#N)[C@@H]1CNCCCO1",4.77,0.0,"inactive"
"Row4882","O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc2ccccc2o1",4.27,0.0,"inactive"
"Row4883","O=C(N[C@@H]1CN2CCC1CC2)c1cccc2oc(nc12)C1CC1",6.16,0.0,"active"
"Row4884","O=C(N[C@@H]1CN2CCC1CC2)c1cccc2oc(nc12)N1CCOCC1",5.5,0.0,"active"
"Row4885","O=C(N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1)c1ccco1",5.68,0.0,"active"
"Row4886","O=C(N[C@H]1CC[C@H](CCN2CCc3cc(ccc3C2)C#N)CC1)c1ccnc2ccccc12",5.7,0.0,"active"
"Row4887","O=C(Nc1ccc(cc1)-c1nnc(NCCCCN2CCCCC2)o1)C1CCCCC1",4.6,0.0,"inactive"
"Row4888","O=C(Nc1ccc(cc1)-c1nnc(NCCCCN2CCCCC2)o1)c1ccccc1",4.7,0.0,"inactive"
"Row4889","O=C(Nc1ccc(cc1)-c1nnc(NCCCN2CCCCC2)o1)C1CCCC1",4.6,0.0,"inactive"
"Row4890","O=C(Nc1ccc(cc1)-c1nnc(NCCCN2CCCCC2)o1)C1CCCCC1",4.7,0.0,"inactive"
"Row4891","O=C(Nc1ccc(cc1)-c1nnc(NCCCN2CCCCC2)o1)C1CCCCCC1",4.7,0.0,"inactive"
"Row4892","O=C(Nc1ccc(cc1)-c1nnc(NCCCN2CCCCC2)o1)c1ccccc1",4.8,0.0,"inactive"
"Row4893","O=C(Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)c1ccccc1)OCC1CCCO1",5.09,0.0,"active"
"Row4894","O=C(Nc1ccc(cc1C1=CCCCC1)C1CCN(Cc2ccccn2)CC1)c1nc(c[nH]1)C#N",5.11,0.0,"active"
"Row4895","O=C(Nc1cccc(c1)N1CCN(CCCCNS(=O)(=O)CC2CCCCC2)CC1)C1CC1",5.82,0.0,"active"
"Row4896","O=C(Nc1ccccc1)C1=NN(\C(S1)=C1\S\C(=N/c2nc(cc(-c3ccccc3)c2C#N)-c2ccccc2)N(C1=O)c1ccccc1)c1ccccc1",5.47,0.0,"active"
"Row4897","O=C(Nc1ccccc1)NS(=O)(=O)c1ccc(OCCN2CCCCC2)cc1",4.56,0.0,"inactive"
"Row4898","O=C(Nc1ccccc1)c1nn(-c2ccccc2)\c(=N\c2nc(cc(-c3ccccc3)c2C#N)-c2ccccc2)s1",5.08,0.0,"active"
"Row4899","O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12",4.92,0.0,"inactive"
"Row4900","O=C(OC1C[C@@H]2CC3C[C@@H](C1)N2CC3=O)C1CNc2ccccc12",5.23,0.0,"active"
"Row4901","O=C(OCC1CCN(Cc2ccc(cc2)-c2ccccc2-c2nnn[nH]2)CC1)c1c2OCCCn2c2ccccc12",4.56,0.0,"inactive"
"Row4902","O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1",6.199999999999999,0.5656854249492446,"active"
"Row4903","O=C(O[C@H]1C[C@H]2C[C@@H]3C[C@@H](C1)N2CC3=O)c1c[nH]c2ccccc12",5.07,0.164316767251527,"active"
"Row4904","O=C([C@H]1C[C@@H](CN1)Oc1ccc(cc1)C#N)N1CCCN(CC1)C1CCCC1",5.54,0.0,"active"
"Row4905","O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1ncccn1",5.4,0.0,"active"
"Row4906","O=C1CC2CCc3cc(OC4CCN(CC4)C4CCC4)ccc3C2=NN1",4.75,0.0,"inactive"
"Row4907","O=C1CCC(=NN1)c1ccc(Nc2ccncc2)cc1",5.98,0.0,"active"
"Row4908","O=C1CCCCN1C1CCN(CCOc2ccc(Oc3nc4ccccc4s3)cc2)CC1",5.75,0.0,"active"
"Row4909","O=C1CCCN1C1CCN(CCOc2ccc(Oc3nc4ncccc4s3)cc2)CC1",5.6,0.0,"active"
"Row4910","O=C1CCCN1C1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1",6.0,0.0,"active"
"Row4911","O=C1CCCN1C1CCN(CCc2ccc(Oc3nc4ncccc4s3)cc2)CC1",5.55,0.0,"active"
"Row4912","O=C1CCCN1C1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1",4.82,0.0,"inactive"
"Row4913","O=C1CCc2ccccc2N1CCCN1CCC(CC1)c1ccc2[nH]ccc2c1",5.36,0.0,"active"
"Row4914","O=C1CCc2ccccc2N1CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O",5.14,0.0,"active"
"Row4915","O=C1CCc2ccccc2N1OCCN1CCC(CC1)n1c2ccccc2[nH]c1=O",5.03,0.0,"active"
"Row4916","O=C1CCc2cccnc2N1CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O",5.2,0.0,"active"
"Row4917","O=C1COc2ccc(CNC34CCC(CCc5c(cnc6ccc(nc56)C#N)C#N)(CC3)OC4)nc2N1",8.78,0.0,"active"
"Row4918","O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(cc45)-c4ccco4)CC3)nc2N1",5.89,0.0,"active"
"Row4919","O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(cc45)C#N)CC3)nc2N1",4.39,0.0,"inactive"
"Row4920","O=C1COc2ccccc2N1CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O",5.18,0.0,"active"
"Row4921","O=C1COc2ccccc2N1CCCN1CCC(CC1)n1c2cccnc2[nH]c1=O",4.66,0.0,"inactive"
"Row4922","O=C1COc2ccccc2N1CCCN1CCC(CC1)n1c2ccncc2[nH]c1=O",4.34,0.0,"inactive"
"Row4923","O=C1COc2ccccc2N1CCCN1CCC(CC1)n1c2ncccc2[nH]c1=O",4.89,0.0,"inactive"
"Row4924","O=C1COc2ccccc2N1CCN1CCC(CC1)NCc1cc2OCCOc2cn1",4.7,0.0,"inactive"
"Row4925","O=C1CS\C(=N/c2nc(cc(-c3ccccc3)c2C#N)-c2ccccc2)N1c1ccccc1",4.34,0.0,"inactive"
"Row4926","O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1ccccc1",4.6,0.0,"inactive"
"Row4927","O=C1N(CCN2Cc3ccccc3C2)CCN1c1ccc2occc2c1",5.1,0.0,"active"
"Row4928","O=C1N(CCN2Cc3ccccc3C2)CCN1c1ccc2sccc2c1",5.7,0.0,"active"
"Row4929","O=C1N(CCN2Cc3ccccc3C2)CCN1c1cccc(c1)C#N",5.5,0.0,"active"
"Row4930","O=C1N(CCN2Cc3ccccc3C2)CCN1c1csc2ccccc12",5.1,0.0,"active"
"Row4931","O=C1N(C[C@H]2CCCc3cccc1c23)[C@@H]1CN2CCC1CC2",5.550000000000001,0.21213203435593478,"active"
"Row4932","O=C1N(\C(S\C1=C1/SC(=NN1c1ccccc1)c1ccccc1)=N\c1nc(cc(-c2ccccc2)c1C#N)-c1ccccc1)c1ccccc1",5.6,0.0,"active"
"Row4933","O=C1N=CC=C2N=C(C(=CC12)c1ccccc1)c1ccc(CN2CCC(CC2)c2n[nH]c(n2)-c2ccccn2)cc1",5.25,0.0,"active"
"Row4934","O=C1NC(=O)\C(S1)=C/c1ccccc1OCc1nnc(o1)-c1ccccc1",4.39,0.0,"inactive"
"Row4935","O=C1NCCc2nc(-c3ccc(CN4CCC(CC4)c4nnc([nH]4)-c4ccccn4)cc3)c(cc12)-c1ccccc1",5.6,0.0,"active"
"Row4936","O=C1NC[C@@H](c2ccccc2)C11CCN(CC1)C1CCCCC1c1ccccc1",5.85,0.0,"active"
"Row4937","O=C1NN=C([C@@H]2C[C@H]12)c1ccc(OC2CCN(CC2)C2CCC2)cc1",5.22,0.0,"active"
"Row4938","O=C1NN=C([C@H]2C[C@@H]12)c1ccc(OC2CCN(CC2)C2CCC2)cc1",4.85,0.0,"inactive"
"Row4939","O=C1OC2(CN1c1ccccc1)CCN(CC2)c1nc2ccccc2[nH]1",6.0,0.0,"active"
"Row4940","O=C1OCCN1C1CCN(CCOc2ccc(Oc3nc4ccccc4s3)cc2)CC1",5.57,0.0,"active"
"Row4941","O=C1OCCN1C1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1",6.3,0.0,"active"
"Row4942","O=C1OCCN1C1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1",4.62,0.0,"inactive"
"Row4943","O=C1OCc2cc(CCN3CCN(CCc4ccc(C#N)c(OC5CC5)c4)CC3)ccc12",6.33,0.0,"active"
"Row4944","O=C1OCc2cc(CCN3CCN(CCc4ccc(cc4)C#N)CC3)ccc12",6.37,0.0,"active"
"Row4945","O=C1OCc2cc(CCN3CCN(CCc4ccc5C(=O)OCc5c4)CC3)ccc12",5.72,0.0,"active"
"Row4946","O=C1OCc2cc(CCN3CCN(CCc4ccc5nonc5c4)CC3)ccc12",6.55,0.0,"active"
"Row4947","O=C1O[C@@]2(CN1c1ccccc1)CC[C@@H](CC2)c1nc2cc(ccc2[nH]1)C#N",5.0,0.0,"active"
"Row4948","O=C1O[C@@]2(CN1c1ccccn1)CC[C@@H](CC2)c1nc2cc(ccc2[nH]1)C#N",4.9,0.0,"inactive"
"Row4949","O=C1[C@@H]2CCN1Cc1cccc(Oc3cc(Cn4cncc4CN2)ccc3C#N)c1",4.96,0.0,"inactive"
"Row4950","O=C1[C@@H]2CCN1[C@@H]1CCCc3ccc(Oc4cc(Cn5cncc5CN2)ccc4C#N)cc13",4.92,0.0,"inactive"
"Row4951","O=C1[C@@H]2CCN1[C@@H]1CCOc3ccc(Oc4cc(Cn5cncc5CN2)ccc4C#N)cc13",5.04,0.0,"active"
"Row4952","O=C1[C@@H]2CCN1[C@@H]1CCc3ccc(Oc4cc(Cn5cncc5CN2)ccc4C#N)cc13",5.37,0.0,"active"
"Row4953","O=C1[C@@H]2CCN1[C@H]1CCc3ccc(Oc4cc(Cn5cncc5CN2)ccc4C#N)cc13",5.57,0.0,"active"
"Row4954","O=C1[C@@H]2CCN1c1cccc3ccc(Oc4cc(Cn5cncc5CC(=O)N2)ccc4C#N)cc13",5.0,0.0,"active"
"Row4955","O=C1[C@@H]2CCN1c1cccc3ccc(Oc4cc(Cn5cncc5CCN2)ccc4C#N)cc13",5.09,0.0,"active"
"Row4956","O=C1[C@@H]2CCN1c1cccc3ccc(Oc4cc(Cn5cncc5CN2)ccc4C#N)cc13",4.98,0.0,"inactive"
"Row4957","O=C1[C@H](CCN1Cc1ccccc1)N(CCCc1ccccc1)Cc1cncn1Cc1ccc(cc1)C#N",7.62,0.0,"active"
"Row4958","O=C1[C@H](CCN1Cc1ccccc1)N(CCN1CCNCC1)Cc1cncn1Cc1ccc(cc1)C#N",5.96,0.0,"active"
"Row4959","O=C1[C@H](CCN1Cc1ccccc1)N(CCN1CCOCC1)Cc1cncn1Cc1ccc(cc1)C#N",6.72,0.0,"active"
"Row4960","O=C1[C@H](CCN1Cc1ccccc1)N(Cc1cncn1Cc1ccc(cc1)C#N)Cc1cccnc1",6.06,0.0,"active"
"Row4961","O=C1[C@H](CCN1Cc1ccccc1)NCc1cncn1Cc1ccc(cc1)C#N",5.14,0.0,"active"
"Row4962","O=C1[C@H](CCN1c1cccc2ncccc12)NCc1cncn1Cc1ccc(cc1)C#N",5.09,0.0,"active"
"Row4963","O=C1[C@H](CCN1c1ccncc1)NCc1cncn1Cc1ccc(cc1)C#N",5.5,0.0,"active"
"Row4964","O=C1[C@H]2CCN1C(c1ccccc1)c1cccc(Oc3cc(Cn4cncc4CN2)ccc3C#N)c1",6.02,0.6788225099390901,"active"
"Row4965","O=C1[C@H]2CCN1Cc1cccc(Oc3cc(Cn4cncc4CN2)ccc3C#N)c1",5.33,0.0,"active"
"Row4966","O=C1[C@H]2CCN1[C@@H]1CCCc3ccc(Oc4cc(Cn5cncc5CN2)ccc4C#N)cc13",5.16,0.0,"active"
"Row4967","O=C1[C@H]2CCN1[C@@H]1CCOc3ccc(Oc4cc(Cn5cncc5CN2)ccc4C#N)cc13",6.82,0.0,"active"
"Row4968","O=C1[C@H]2CCN1[C@@H]1CCc3ccc(Oc4cc(Cn5cncc5CN2)ccc4C#N)cc13",7.1,0.0,"active"
"Row4969","O=C1[C@H]2CCN1[C@H]1CCc3ccc(Oc4cc(Cn5cncc5CN2)ccc4C#N)cc13",5.33,0.0,"active"
"Row4970","O=C1[C@H]2CCN1c1cccc3ccc(Oc4cc(Cn5cncc5CC(=O)N2)ccc4C#N)cc13",5.0,0.0,"active"
"Row4971","O=C1[C@H]2CCN1c1cccc3ccc(Oc4cc(Cn5cncc5CCN2)ccc4C#N)cc13",6.68,0.0,"active"
"Row4972","O=C1[C@H]2CCN1c1cccc3ccc(Oc4cc(Cn5cncc5CN2)ccc4C#N)cc13",5.08,0.0,"active"
"Row4973","O=C1[C@H]2CCN1c1ccccc1-c1cccc(Oc3cc(Cn4cncc4CN2)ccc3C#N)c1",5.58,0.0,"active"
"Row4974","O=S1(=O)CCC(CC1)C1N[C@H](Cc2c1[nH]c1ccccc21)c1nc(c[nH]1)-c1ccccc1",7.0,0.0,"active"
"Row4975","O=S1(=O)CCC(CC1)Oc1ccc2OC3(CCN(CC3)C3CCC3)CCc2c1",5.16,0.0,"active"
"Row4976","O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1",5.68,0.0,"active"
"Row4977","O=c1[nH]ccc2nc(-c3ccc(CN4CCC(CC4)c4n[nH]c(n4)-c4ccccn4)cc3)c(cc12)-c1ccccc1",5.25,0.0,"active"
"Row4978","O=c1[nH]ccc2nc(-c3ccc(CN4CCC(CC4)c4nnc([nH]4)-c4cnccn4)cc3)c(cc12)-c1ccccc1",5.07,0.0,"active"
"Row4979","O=c1cc(OCc2ccc3ccccc3c2)ccn1-c1ccc(OCCN2CCCC2)cc1",9.17,0.0,"active"
"Row4980","O=c1cc(OCc2ccccc2)ccn1-c1ccc(OCCN2CCCC2)cc1",8.09,0.0,"active"
"Row4981","O=c1cc(OCc2ccccc2)ccn1-c1ccc(OCCN2CCCCC2)cc1",8.24,0.0,"active"
"Row4982","O=c1cc(OCc2ccccc2)ccn1-c1ccc2n(CC3=NCCN3)ncc2c1",5.07,0.0,"active"
"Row4983","O=c1cc(OCc2ccccc2)ccn1-c1ccc2n(CCN3CC4CC3CO4)ncc2c1",4.8,0.0,"inactive"
"Row4984","O=c1cc(OCc2ccccc2)ccn1-c1ccc2n(CCN3CCCC3)ncc2c1",5.6,0.0,"active"
"Row4985","O=c1cc(OCc2ccccc2)ccn1-c1ccc2n(CCN3CCNCC3)ncc2c1",4.79,0.0,"inactive"
"Row4986","O=c1cc(OCc2ccccc2)ccn1-c1ccc2n(C[C@@H]3CCCN3)ncc2c1",5.7,0.0,"active"
"Row4987","O=c1cc(cn[nH]1)-c1ccc(OC2CCN(CC2)C2CCC2)cc1",5.7,0.0,"active"
"Row4988","O=c1cc(oc2c(cccc12)-c1cccc2c3ccccc3sc12)N1CCOCC1",4.85,0.0,"inactive"
"Row4989","O=c1ccc(n[nH]1)-c1ccc(OC2CCN(CC2)C2CCC2)cc1",5.1,0.0,"active"
"Row4990","O=c1ccc(n[nH]1)-c1ccc(OC2CCN(CC2)C2CCC2)nc1",5.05,0.0,"active"
"Row4991","O=c1ccc2ccc(cc2n1CCN1CCC(CC1)NCc1cc2OCCOc2cn1)C#N",4.376666666666666,0.02886751345959123,"inactive"
"Row4992","O=c1ccc2ncc(Oc3cccnc3)cc2n1CCN1CCC(CC1)c1nc2cc(ccc2[nH]1)C#N",5.85,0.0,"active"
"Row4993","O=c1n(-c2ccc(OCCCN3CCCC3)cc2)c(nc2ccccc12)-c1ccccc1",5.96,0.0,"active"
"Row4994","O=c1n(-c2ccccc2)c(nc2ccccc12)-c1ccc(OCCCN2CCCCC2)cc1",6.34,0.0,"active"
"Row4995","O=c1n(Cc2ccccc2)c(nc2ccccc12)-c1ccc(OCCCN2CCCCC2)cc1",6.77,0.0,"active"
"Row4996","O=c1n(cnc2ccccc12)-c1ccc(OCCCN2CCCC2)cc1",6.15,0.0,"active"
"Row4997","OC(=O)C(N1CCC(CC1)N1CCC(CC1)Oc1ccc(Cl)c(Cl)c1)c1ccccc1",5.3,0.0,"active"
"Row4998","OC(=O)C(N1CCCC(CN2CCC(CC2)Oc2ccc(Cl)c(Cl)c2)C1)c1ccccc1",4.6,0.0,"inactive"
"Row4999","OC(=O)C1CN(Cc2ccc(-c3cc4cc(Cc5ccccc5)ccc4o3)c(F)c2)C1",4.77,0.0,"inactive"
"Row5000","OC(=O)CCCCOc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",4.36,0.0,"inactive"
"Row5001","OC(=O)CCNC(=O)c1ccc(Cn2nc(cc2-c2ccc(OC(F)(F)F)cc2)-c2cc(Cl)cc(Cl)c2)cc1",5.29,0.0,"active"
"Row5002","OC(=O)CCNC1CC[C@@]2(C1)Cc1ccccc1Cc1ccccc21",4.2,0.0,"inactive"
"Row5003","OC(=O)CCc1ccc2cc(Cc3ccccc3)cc(N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3)c2n1",5.2,0.0,"active"
